"Exp_names","Iteration","Metric-name","avg","min","max","50th Percentile","75th percentile","90th percentile","95th percentile","96th percentile","97th percentile","98th percentile","99th percentile","99.99th percentile","99.999th percentile","Value-1","Value-2","Value-3","Value-4","Value-5","Value-6","Value-7","Value-8","Value-9","Value-10","Value-11","Value-12","Value-13","Value-14","Value-15","Value-16","Value-17","Value-18","Value-19","Value-20","Value-21","Value-22","Value-23","Value-24","Value-25","timestamp-1","timestamp-2","timestamp-3","timestamp-4","timestamp-5","timestamp-6","timestamp-7","timestamp-8","timestamp-9","timestamp-10","timestamp-11","timestamp-12","timestamp-13","timestamp-14","timestamp-15","timestamp-16","timestamp-17","timestamp-18","timestamp-19","timestamp-20","timestamp-21","timestamp-22","timestamp-23","timestamp-24","timestamp-25"
"finagle-http","ITR-2","fsiototal-measure",1.14999999999995E-08,8.23333333333286E-09,1.47666666666661E-08,9.80000000000071E-09,1.26999999999994E-08,1.28333333333348E-08,1.43799999999998E-08,1.47666666666661E-08,1.47666666666661E-08,1.47666666666661E-08,1.47666666666661E-08,1.47666666666661E-08,1.47666666666661E-08,8.23E-09,1.27E-08,1.27E-08,9.80E-09,9.80E-09,9.80E-09,1.27E-08,1.27E-08,8.93E-09,8.93E-09,8.93E-09,1.28E-08,1.28E-08,8.37E-09,8.37E-09,8.37E-09,1.24E-08,1.24E-08,8.17E-09,8.17E-09,8.17E-09,7.43E-09,7.43E-09,1.48E-08,1.48E-08,1661260106.963,1661260122.138,1661260137.291,1661260152.317,1661260167.412,1661260168.083,1661260183.136,1661260198.403,1661260213.553,1661260228.649,1661260229.148,1661260244.294,1661260259.435,1661260274.535,1661260289.557,1661260290.203,1661260305.284,1661260320.383,1661260335.468,1661260350.533,1661260351.269,1661260366.356,1661260381.451,1661260396.54,1661260411.595
"finagle-http","ITR-2","fsreadtotal-measure",3.83333333333271E-10,0,7.66666666666541E-10,0,1.333333333334E-10,6.99999999999954E-10,7.53333333333224E-10,7.66666666666541E-10,7.66666666666541E-10,7.66666666666541E-10,7.66666666666541E-10,7.66666666666541E-10,7.66666666666541E-10,0,0,0,0,0,0,2.33E-10,2.33E-10,1.33E-10,1.33E-10,1.33E-10,0,0,0,0,0,0,0,0,0,0,7.00E-10,7.00E-10,7.67E-10,7.67E-10,1661260106.982,1661260122.151,1661260137.32,1661260152.454,1661260167.58,1661260168.084,1661260183.218,1661260198.243,1661260213.37,1661260228.452,1661260229.142,1661260244.293,1661260259.44,1661260274.544,1661260289.648,1661260290.231,1661260305.365,1661260320.386,1661260335.484,1661260350.574,1661260351.276,1661260366.405,1661260381.482,1661260396.564,1661260411.614
"finagle-http","ITR-2","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"finagle-http","ITR-2","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"finagle-http","ITR-2","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"par-mnemonics","ITR-0","cpu-measure",1.65959409352778,1.58950982006296,1.72967836699259,1.6859318688963,1.6992102916466,1.75108961350815,1.76536377785185,1.76536377785185,1.76536377785185,1.76536377785185,1.76536377785185,1.76536377785185,1.76536377785185,1.72967836699259,1.72967836699259,1.6859318688963,1.6859318688963,1.76536377785185,1.76536377785185,1.76536377785185,1.67161635704815,1.67161635704815,1.6992102916466,1.6992102916466,1.6992102916466,1.64476035409259,1.64476035409259,1.67506136754815,1.67506136754815,1.67506136754815,1.66351661230741,1.66351661230741,1.69790039248519,1.69790039248519,1.69790039248519,1.5864582462963,1.5864582462963,1.58950982006296,1661252054.768,1661252069.914,1661252085.095,1661252100.23,1661252115.34,1661252115.818,1661252130.902,1661252146.084,1661252161.225,1661252176.373,1661252176.929,1661252192.127,1661252207.28,1661252222.408,1661252237.548,1661252237.949,1661252253.131,1661252268.271,1661252283.368,1661252298.408,1661252299.027,1661252314.187,1661252329.32,1661252344.445,1661252359.544
"par-mnemonics","ITR-0","mem-measure",666492928,267227136,1065758720,269860864,270098432,271906406.4,273059840,304767795.199999,495015526.400001,685263257.6,875510988.799998,1063856242.688,1065568472.2688,267227136,267227136,267333632,267333632,267452416,267452416,267452416,267849728,267849728,269758464,269758464,269758464,269860864,269860864,270041088,270041088,270041088,270098432,270098432,270176256,270176256,270176256,273059840,273059840,1065758720,1661252054.757,1661252069.922,1661252085.073,1661252100.224,1661252115.327,1661252115.814,1661252130.915,1661252146.098,1661252161.241,1661252176.368,1661252176.937,1661252192.121,1661252207.277,1661252222.404,1661252237.527,1661252237.925,1661252253.104,1661252268.298,1661252283.384,1661252298.535,1661252298.985,1661252314.007,1661252329.121,1661252344.169,1661252359.224
"par-mnemonics","ITR-0","memusage-measure",691042304,274849792,1107234816,277483520,277721088,281640140.8,284200960,317122314.239999,514650439.680001,712178565.12,909706690.559998,1105259534.7456,1107037287.87456,274849792,274849792,274956288,274956288,275075072,275075072,275075072,275472384,275472384,277381120,277381120,277381120,277483520,277483520,277663744,277663744,277663744,277721088,277721088,277798912,277798912,277798912,284200960,284200960,1107234816,1661252054.764,1661252069.923,1661252085.085,1661252100.223,1661252115.315,1661252115.794,1661252130.92,1661252146.066,1661252161.238,1661252176.35,1661252176.929,1661252192.115,1661252207.287,1661252222.408,1661252237.574,1661252237.94,1661252253.126,1661252268.297,1661252283.41,1661252298.535,1661252298.997,1661252314.147,1661252329.338,1661252344.463,1661252359.564
"par-mnemonics","ITR-0","cnetreceivebytes-measure",15.8333333333333,10.4333333333333,21.2333333333333,10.9666666666667,38.6666666666667,40.4333333333333,42.0066666666667,42.4,42.4,42.4,42.4,42.4,42.4,21.2333333333333,21.2333333333333,30.1666666666667,30.1666666666667,10.0666666666667,10.0666666666667,10.0666666666667,40.1666666666667,40.1666666666667,10.9666666666667,10.9666666666667,10.9666666666667,38.6666666666667,38.6666666666667,8.7,8.7,8.7,40.4333333333333,40.4333333333333,9.8,9.8,9.8,42.4,42.4,10.4333333333333,1661252054.758,1661252069.914,1661252085.102,1661252100.242,1661252115.32,1661252115.762,1661252130.915,1661252146.104,1661252161.243,1661252176.364,1661252176.929,1661252192.123,1661252207.277,1661252222.423,1661252237.545,1661252237.929,1661252252.962,1661252268.049,1661252283.112,1661252298.163,1661252299.027,1661252314.163,1661252329.276,1661252344.469,1661252359.578
"par-mnemonics","ITR-0","cnettransmitbytes-measure",7.44999999999999,4.26666666666667,10.6333333333333,5.9,17.6,22.6333333333333,22.9533333333333,23.0333333333333,23.0333333333333,23.0333333333333,23.0333333333333,23.0333333333333,23.0333333333333,10.6333333333333,10.6333333333333,14.1666666666667,14.1666666666667,4.66666666666667,4.66666666666667,4.66666666666667,20.2,20.2,5.9,5.9,5.9,17.6,17.6,4,4,4,23.0333333333333,23.0333333333333,4.63333333333333,4.63333333333333,4.63333333333333,22.6333333333333,22.6333333333333,4.26666666666667,1661252054.707,1661252069.751,1661252084.844,1661252099.925,1661252114.979,1661252115.794,1661252130.944,1661252146.061,1661252161.238,1661252176.35,1661252176.929,1661252192.109,1661252207.257,1661252222.279,1661252237.377,1661252237.955,1661252253.065,1661252268.142,1661252283.255,1661252298.308,1661252299.026,1661252314.194,1661252329.339,1661252344.474,1661252359.602
"par-mnemonics","ITR-0","diskdetails-measure",573103581.866665,3575398.4,1142631765.33333,912998.4,1142842845.86667,1142844893.86667,1142850792.10667,1142852266.66667,1142852266.66667,1142852266.66667,1142852266.66667,1142852266.66667,1142852266.66667,1142631765.33333,1142631765.33333,1365.33333333333,1365.33333333333,682.666666666667,682.666666666667,682.666666666667,912998.4,912998.4,1142844893.86667,1142844893.86667,1142844893.86667,1142842845.86667,1142842845.86667,360311.466666667,360311.466666667,360311.466666667,1142852266.66667,1142852266.66667,2048,2048,2048,25218935.4666667,25218935.4666667,3575398.4,1661252054.707,1661252069.745,1661252084.888,1661252100.017,1661252115.075,1661252115.774,1661252130.82,1661252146.003,1661252161.055,1661252176.126,1661252176.937,1661252192.113,1661252207.295,1661252222.409,1661252237.568,1661252237.953,1661252253.074,1661252268.255,1661252283.281,1661252298.375,1661252299.021,1661252314.15,1661252329.278,1661252344.334,1661252359.455
"par-mnemonics","ITR-0","fsiototal-measure",1.46666666666668E-08,1.38666666666673E-08,1.54666666666662E-08,1.05666666666659E-08,1.25000000000008E-08,1.48266666666666E-08,2.46933333333336E-08,2.70000000000005E-08,2.70000000000005E-08,2.70000000000005E-08,2.70000000000005E-08,2.70000000000005E-08,2.70000000000005E-08,1.39E-08,1.39E-08,8.73E-09,8.73E-09,9.07E-09,9.07E-09,9.07E-09,1.21E-08,1.21E-08,7.67E-09,7.67E-09,7.67E-09,1.25E-08,1.25E-08,1.06E-08,1.06E-08,1.06E-08,1.15E-08,1.15E-08,7.53E-09,7.53E-09,7.53E-09,2.70E-08,2.70E-08,1.55E-08,1661252054.763,1661252069.916,1661252085.055,1661252100.209,1661252115.261,1661252115.774,1661252130.82,1661252145.922,1661252161.073,1661252176.188,1661252176.93,1661252192.116,1661252207.26,1661252222.404,1661252237.437,1661252237.923,1661252253.129,1661252268.276,1661252283.307,1661252298.47,1661252299.024,1661252314.168,1661252329.337,1661252344.466,1661252359.54
"par-mnemonics","ITR-0","fsreadtotal-measure",5.33333333333315E-10,0,1.06666666666663E-09,0,1.99999999999987E-10,7.33333333333337E-10,7.09333333333333E-09,8.6E-09,8.6E-09,8.6E-09,8.6E-09,8.6E-09,8.6E-09,0,0,0,0,0,0,0,0,0,0,0,0,3.33E-11,3.33E-11,2.33E-10,2.33E-10,2.33E-10,2.00E-10,2.00E-10,0,0,0,8.60E-09,8.60E-09,1.07E-09,1661252054.755,1661252069.916,1661252085.062,1661252100.188,1661252115.222,1661252115.762,1661252130.797,1661252146.091,1661252161.241,1661252176.363,1661252176.929,1661252192.121,1661252207.27,1661252222.408,1661252237.567,1661252237.942,1661252253.123,1661252268.284,1661252283.397,1661252298.445,1661252299.018,1661252314.13,1661252329.336,1661252344.487,1661252359.605
"par-mnemonics","ITR-0","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"par-mnemonics","ITR-0","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"par-mnemonics","ITR-0","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"par-mnemonics","ITR-1","cpu-measure",1.54072888125,1.51955945067778,1.56189831182222,1.53143314942963,1.59770243588519,1.63060782115185,1.64386071262444,1.64717393549259,1.64717393549259,1.64717393549259,1.64717393549259,1.64717393549259,1.64717393549259,1.56189831182222,1.47468590795185,1.47468590795185,1.53143314942963,1.53143314942963,1.53143314942963,1.4414254227963,1.4414254227963,1.52983352246667,1.52983352246667,1.52983352246667,1.6063782769,1.6063782769,1.59770243588519,1.59770243588519,1.59770243588519,1.64717393549259,1.64717393549259,1.56902262557037,1.56902262557037,1.50313670015833,1.52496240103704,1.63060782115185,1.63060782115185,1.51955945067778,1661252762.675,1661252777.751,1661252792.913,1661252808.001,1661252823.106,1661252823.74,1661252838.895,1661252853.954,1661252869.093,1661252884.158,1661252884.819,1661252900.081,1661252915.255,1661252930.277,1661252945.38,1661252945.928,1661252960.975,1661252976.138,1661252991.21,1661253006.366,1661253007.382,1661253022.583,1661253037.616,1661253052.704,1661253067.756
"par-mnemonics","ITR-1","mem-measure",729911296,264667136,1195155456,265383936,265691136,636707635.200001,883879936,896330956.8,971037081.6,1045743206.4,1120449331.2,1194408394.752,1195080749.8752,264667136,264732672,264732672,265121792,265121792,265121792,265125888,265125888,265224192,265224192,265224192,265383936,265383936,265445376,265445376,265445376,265625600,265625600,265691136,265691136,265691136,265949184,883879936,883879936,1195155456,1661252762.655,1661252777.826,1661252793.005,1661252808.114,1661252823.344,1661252823.704,1661252838.746,1661252853.855,1661252868.923,1661252883.98,1661252884.841,1661252900.008,1661252915.289,1661252930.433,1661252945.686,1661252945.916,1661252961.091,1661252976.284,1661252991.366,1661253006.763,1661253007.377,1661253022.599,1661253037.766,1661253052.877,1661253067.925
"par-mnemonics","ITR-1","memusage-measure",768712704,271183872,1266241536,271884288,272191488,684370329.600001,959008768,971298078.72,1045033943.04,1118769807.36,1192505671.68,1265504177.3568,1266167800.13568,271183872,271249408,271249408,271622144,271622144,271622144,271630336,271630336,271724544,271724544,271724544,271884288,271884288,271945728,271945728,271945728,272125952,272125952,272191488,272191488,272191488,272412672,959008768,959008768,1266241536,1661252762.649,1661252777.821,1661252793.001,1661252808.078,1661252823.345,1661252823.701,1661252838.914,1661252854.047,1661252869.159,1661252884.278,1661252884.832,1661252900.062,1661252915.274,1661252930.366,1661252945.464,1661252945.979,1661252961.192,1661252976.371,1661252991.492,1661253006.918,1661253007.368,1661253022.622,1661253037.78,1661253052.951,1661253068.089
"par-mnemonics","ITR-1","cnetreceivebytes-measure",39.6333333333333,39.6333333333333,39.6333333333333,25.4666666666667,32.6333333333333,40.2533333333333,40.3333333333333,40.3333333333333,40.3333333333333,40.3333333333333,40.3333333333333,40.3333333333333,40.3333333333333,39.6333333333333,10.2666666666667,10.2666666666667,40.3333333333333,40.3333333333333,40.3333333333333,15,15,25.4666666666667,25.4666666666667,25.4666666666667,40.0666666666667,40.0666666666667,9.6,9.6,9.6,18.1333333333333,18.1333333333333,30.3,30.3,19.5,28.5,28.5,20.1666666666667,,1661252762.656,1661252777.829,1661252793.001,1661252808.102,1661252823.332,1661252823.656,1661252838.895,1661252853.992,1661252869.029,1661252884.115,1661252884.84,1661252900.081,1661252915.331,1661252930.453,1661252945.661,1661252945.918,1661252961.143,1661252976.377,1661252991.488,1661253007.039,1661253022.395,1661253037.501,1661253052.547,1661253067.596,
"par-mnemonics","ITR-1","cnettransmitbytes-measure",18.6333333333333,18.6333333333333,18.6333333333333,11.6666666666667,14.1833333333333,20.5033333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,18.6333333333333,5.46666666666667,5.46666666666667,20.6333333333333,20.6333333333333,20.6333333333333,7.36666666666667,7.36666666666667,11.6666666666667,11.6666666666667,11.6666666666667,20.2,20.2,4.13333333333333,4.13333333333333,4.13333333333333,6.8,6.8,12.7,12.7,10.1333333333333,11.6666666666667,11.6666666666667,8.96666666666667,,1661252762.645,1661252777.768,1661252792.806,1661252807.906,1661252822.96,1661252823.641,1661252838.908,1661252854.018,1661252869.155,1661252884.272,1661252884.834,1661252900.09,1661252915.311,1661252930.433,1661252945.724,1661252945.969,1661252961.193,1661252976.388,1661252991.5,1661253007.008,1661253022.606,1661253037.745,1661253052.869,1661253067.936,
